TestMethod,Column,TrendMethod,Trend,Lags,NullHypothesis,PValue,TestStatistic
Adf,TemperatureDeltaRel,c,Include a constant,10,The process contains a unit root.,0.15699303133649778,-2.3478705145082306
Adf,TemperatureDeltaRel,c,Include a constant,11,The process contains a unit root.,0.2792288304384003,-2.016862366443008
Adf,TemperatureDeltaRel,c,Include a constant,12,The process contains a unit root.,0.2353156750481913,-2.1231313072438205
Adf,TemperatureDeltaRel,c,Include a constant,13,The process contains a unit root.,0.2744026329395139,-2.0280699073557145
Adf,TemperatureDeltaRel,c,Include a constant,14,The process contains a unit root.,0.15697078828492655,-2.347943893202326
Adf,TemperatureDeltaRel,c,Include a constant,15,The process contains a unit root.,0.06416044931119465,-2.760376161474293
Adf,TemperatureDeltaRel,c,Include a constant,16,The process contains a unit root.,0.48591981472915097,-1.5953681460995066
Adf,TemperatureDeltaRel,c,Include a constant,17,The process contains a unit root.,0.4821236956458634,-1.6029255834511509
Adf,TemperatureDeltaRel,c,Include a constant,18,The process contains a unit root.,0.5903196166826779,-1.3831655760776698
Adf,TemperatureDeltaRel,c,Include a constant,19,The process contains a unit root.,0.5399297872086343,-1.4870048348185159
Adf,TemperatureDeltaRel,c,Include a constant,20,The process contains a unit root.,0.6720981833578776,-1.2034770586603925
Adf,TemperatureDeltaRel,c,Include a constant,21,The process contains a unit root.,0.5688654661420981,-1.4278264799380171
Adf,TemperatureDeltaRel,c,Include a constant,22,The process contains a unit root.,0.4623731080283048,-1.639785058891955
Adf,TemperatureDeltaRel,c,Include a constant,23,The process contains a unit root.,0.2736659787672633,-2.0297897451385
Adf,TemperatureDeltaRel,c,Include a constant,24,The process contains a unit root.,0.4676595444255441,-1.6296774670885905
Adf,TemperatureDeltaRel,nc,No trend components,0,The process contains a unit root.,6.718860362735725e-20,-11.014127450076076
Adf,TemperatureDeltaRel,nc,No trend components,1,The process contains a unit root.,3.4316277418247435e-13,-7.991472572860071
Adf,TemperatureDeltaRel,nc,No trend components,2,The process contains a unit root.,3.991535511176448e-07,-5.213689940839479
Adf,TemperatureDeltaRel,nc,No trend components,3,The process contains a unit root.,1.6200520242152843e-08,-5.8888933625508475
Adf,TemperatureDeltaRel,nc,No trend components,4,The process contains a unit root.,1.4319264733257615e-07,-5.433933830363209
Adf,TemperatureDeltaRel,nc,No trend components,5,The process contains a unit root.,1.3237481950485412e-05,-4.420023970351518
Adf,TemperatureDeltaRel,nc,No trend components,6,The process contains a unit root.,0.0010250751388034536,-3.286726307738115
Adf,TemperatureDeltaRel,nc,No trend components,7,The process contains a unit root.,0.0018374254748840385,-3.1138133314392062
Adf,TemperatureDeltaRel,nc,No trend components,8,The process contains a unit root.,0.03129963668759199,-2.1366816923893825
Adf,TemperatureDeltaRel,nc,No trend components,9,The process contains a unit root.,0.08208854349255051,-1.7135000511120697
Adf,TemperatureDeltaRel,nc,No trend components,10,The process contains a unit root.,0.14252699831234683,-1.429853129527554
Adf,TemperatureDeltaRel,nc,No trend components,11,The process contains a unit root.,0.24615365152083601,-1.0989572777183747
Adf,TemperatureDeltaRel,nc,No trend components,12,The process contains a unit root.,0.2121798712339551,-1.195443522305855
Adf,TemperatureDeltaRel,nc,No trend components,13,The process contains a unit root.,0.24943009629508667,-1.0900777616084796
Adf,TemperatureDeltaRel,nc,No trend components,14,The process contains a unit root.,0.2416242744745189,-1.111344869308434
Adf,TemperatureDeltaRel,nc,No trend components,15,The process contains a unit root.,0.21292560247679138,-1.1932289595785792
Adf,TemperatureDeltaRel,nc,No trend components,16,The process contains a unit root.,0.5032860901473205,-0.48254092217604205
Adf,TemperatureDeltaRel,nc,No trend components,17,The process contains a unit root.,0.5272815287308309,-0.4234838562581689
Adf,TemperatureDeltaRel,nc,No trend components,18,The process contains a unit root.,0.5699121855066671,-0.3158756964184073
Adf,TemperatureDeltaRel,nc,No trend components,19,The process contains a unit root.,0.5836816656774988,-0.280209813008044
Adf,TemperatureDeltaRel,nc,No trend components,20,The process contains a unit root.,0.57634457074129,-0.29927659462146633
Adf,TemperatureDeltaRel,nc,No trend components,21,The process contains a unit root.,0.5817810248231293,-0.2851629675983596
Adf,TemperatureDeltaRel,nc,No trend components,22,The process contains a unit root.,0.593776209509952,-0.25373218257724056
Adf,TemperatureDeltaRel,nc,No trend components,23,The process contains a unit root.,0.6211687106236599,-0.18029584726248163
Adf,TemperatureDeltaRel,nc,No trend components,24,The process contains a unit root.,0.6754784984825586,-0.02625041756027918
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,0,The process contains a unit root.,5.07729486269033e-17,-10.847620368784765
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,1,The process contains a unit root.,1.7876582393237606e-10,-8.111654255683689
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,2,The process contains a unit root.,0.000278255328573827,-5.318580577961377
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,3,The process contains a unit root.,5.635542593428274e-06,-6.169945188845311
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,4,The process contains a unit root.,1.5048076544110221e-05,-5.966121906168192
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,5,The process contains a unit root.,0.0008395978882854828,-5.050557746759667
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,6,The process contains a unit root.,0.03293285158405147,-3.984474410498063
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,7,The process contains a unit root.,0.02904391644756187,-4.02829382452742
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,8,The process contains a unit root.,0.273292336743829,-3.046950085877083
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,9,The process contains a unit root.,0.5202223903815887,-2.585357246669094
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,10,The process contains a unit root.,0.6431619890593105,-2.36829417005634
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,11,The process contains a unit root.,0.8173705654051214,-1.998350937110276
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,12,The process contains a unit root.,0.7050704060028733,-2.250493332901185
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,13,The process contains a unit root.,0.6942112919426487,-2.271867139269907
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,14,The process contains a unit root.,0.5095704746725013,-2.6037998926638384
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,15,The process contains a unit root.,0.150529059379656,-3.366555085100598
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,16,The process contains a unit root.,0.8668397443621717,-1.854382002193647
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,17,The process contains a unit root.,0.881361178646795,-1.8048062663369837
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,18,The process contains a unit root.,0.9286145375405459,-1.6008115976225823
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,19,The process contains a unit root.,0.9549676649896944,-1.4299191233654414
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,20,The process contains a unit root.,0.8494621023937846,-1.9087065326735153
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,21,The process contains a unit root.,0.9020972414766316,-1.7252271697014503
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,22,The process contains a unit root.,0.9263605177346564,-1.6127523475017496
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,23,The process contains a unit root.,0.9869256177119432,-1.0027050553285775
Adf,TemperatureDeltaRel,ctt,Include a constant and linear and quadratic time trends,24,The process contains a unit root.,0.9973066746378805,-0.4420275452447984
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,2.7276930999435017e-17,-10.953659555515916
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,3.468209912667779e-11,-8.135798212645739
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,4.501443893049516e-05,-5.3512952911144644
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,7.824381892579864e-07,-6.211109450186241
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,2.0830482978196424e-06,-6.010987338856008
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.0001244226357441203,-5.118633598078518
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.00789561781651785,-4.03275370274057
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.006699140861971448,-4.082074420275133
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.10726824054108153,-3.095651697630495
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.2761166044438592,-2.608235006862745
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.37051924257498614,-2.417192691883227
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.5535666540414717,-2.0866451439226634
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.47214474570802406,-2.231500758288306
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.5076963722453379,-2.1683118640534254
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.31902224851401273,-2.5179998059800313
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.11010932105648119,-3.0839125278066644
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.73532882538982,-1.7347730738038083
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.7412794378455934,-1.7216024849957046
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.8435261433286894,-1.4565947121465952
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.8135502848730279,-1.5441155908602087
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.8550628032711942,-1.4196123596382868
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.8012641710231929,-1.5771196903392437
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.7743813631481968,-1.6448490166298755
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.7511474749920402,-1.6993705922595497
Adf,TemperatureDeltaRel,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.9086276582893923,-1.209070787418182
Adf,GdpDeltaRel,c,Include a constant,0,The process contains a unit root.,0.0009631252048687294,-4.101468562267135
Adf,GdpDeltaRel,c,Include a constant,1,The process contains a unit root.,0.019361227405530715,-3.210919947173137
Adf,GdpDeltaRel,c,Include a constant,2,The process contains a unit root.,0.06235167649698238,-2.7722275660099913
Adf,GdpDeltaRel,c,Include a constant,3,The process contains a unit root.,0.026757190975524547,-3.0972524205963583
Adf,GdpDeltaRel,c,Include a constant,4,The process contains a unit root.,0.21199857589718246,-2.1842846686030004
Adf,GdpDeltaRel,c,Include a constant,5,The process contains a unit root.,0.1839721004177366,-2.2636130112273958
Adf,GdpDeltaRel,c,Include a constant,6,The process contains a unit root.,0.16732148734835528,-2.314539739701614
Adf,GdpDeltaRel,c,Include a constant,7,The process contains a unit root.,0.09860746146842364,-2.573460363960726
Adf,GdpDeltaRel,c,Include a constant,8,The process contains a unit root.,0.08200754100124125,-2.655781228604096
Adf,GdpDeltaRel,c,Include a constant,9,The process contains a unit root.,0.15758966112602907,-2.345904930564291
Adf,GdpDeltaRel,c,Include a constant,10,The process contains a unit root.,0.2269892870091738,-2.1445311633037485
Adf,GdpDeltaRel,c,Include a constant,11,The process contains a unit root.,0.05739200828012896,-2.80621117785075
Adf,GdpDeltaRel,c,Include a constant,12,The process contains a unit root.,0.054812466551781965,-2.824838179694156
Adf,GdpDeltaRel,c,Include a constant,13,The process contains a unit root.,0.2917172149933207,-1.988321180711703
Adf,GdpDeltaRel,c,Include a constant,14,The process contains a unit root.,0.0902113659544978,-2.6136371910614073
Adf,GdpDeltaRel,c,Include a constant,15,The process contains a unit root.,0.19075968300138535,-2.243726157500798
Adf,GdpDeltaRel,c,Include a constant,16,The process contains a unit root.,0.06750143100428792,-2.73917307986473
Adf,GdpDeltaRel,c,Include a constant,17,The process contains a unit root.,0.30936290623440355,-1.949020799480858
Adf,GdpDeltaRel,c,Include a constant,18,The process contains a unit root.,0.6278212832629338,-1.3029507057909224
Adf,GdpDeltaRel,c,Include a constant,19,The process contains a unit root.,0.8242789031209872,-0.782255469830201
Adf,GdpDeltaRel,c,Include a constant,20,The process contains a unit root.,0.8599086302717778,-0.6473971442161788
Adf,GdpDeltaRel,c,Include a constant,21,The process contains a unit root.,0.8420194217493846,-0.718046979576601
Adf,GdpDeltaRel,c,Include a constant,22,The process contains a unit root.,0.8015562008658217,-0.8577859054160484
Adf,GdpDeltaRel,c,Include a constant,23,The process contains a unit root.,0.9077261010589286,-0.414051566853703
Adf,GdpDeltaRel,c,Include a constant,24,The process contains a unit root.,0.9116402301073232,-0.39069861731868033
Adf,GdpDeltaRel,nc,No trend components,0,The process contains a unit root.,0.008332924403745064,-2.6278962078358985
Adf,GdpDeltaRel,nc,No trend components,1,The process contains a unit root.,0.054830433961770765,-1.8996498888843893
Adf,GdpDeltaRel,nc,No trend components,2,The process contains a unit root.,0.04204814237528435,-2.0146130046403803
Adf,GdpDeltaRel,nc,No trend components,3,The process contains a unit root.,0.02830566675165144,-2.177016721982155
Adf,GdpDeltaRel,nc,No trend components,4,The process contains a unit root.,0.12547925944403082,-1.4989830559044848
Adf,GdpDeltaRel,nc,No trend components,5,The process contains a unit root.,0.08897869147800985,-1.6744043537282032
Adf,GdpDeltaRel,nc,No trend components,6,The process contains a unit root.,0.08146753549160007,-1.717147744784049
Adf,GdpDeltaRel,nc,No trend components,7,The process contains a unit root.,0.04557504500451064,-1.9802842454267835
Adf,GdpDeltaRel,nc,No trend components,8,The process contains a unit root.,0.03807828484391001,-2.0562569525054903
Adf,GdpDeltaRel,nc,No trend components,9,The process contains a unit root.,0.09696316065682004,-1.63192253979478
Adf,GdpDeltaRel,nc,No trend components,10,The process contains a unit root.,0.09136026537927011,-1.6614365428584097
Adf,GdpDeltaRel,nc,No trend components,11,The process contains a unit root.,0.0862248355197095,-1.689738034979202
Adf,GdpDeltaRel,nc,No trend components,12,The process contains a unit root.,0.1803995293105466,-1.2948172355305603
Adf,GdpDeltaRel,nc,No trend components,13,The process contains a unit root.,0.37672442066882117,-0.7852239142719274
Adf,GdpDeltaRel,nc,No trend components,14,The process contains a unit root.,0.28521697280990865,-1.007216608541556
Adf,GdpDeltaRel,nc,No trend components,15,The process contains a unit root.,0.3333721924774299,-0.8890457767766513
Adf,GdpDeltaRel,nc,No trend components,16,The process contains a unit root.,0.33785491955338,-0.8782287790924223
Adf,GdpDeltaRel,nc,No trend components,17,The process contains a unit root.,0.37803299587015904,-0.7821104194329533
Adf,GdpDeltaRel,nc,No trend components,18,The process contains a unit root.,0.45430937179114145,-0.6007583147673456
Adf,GdpDeltaRel,nc,No trend components,19,The process contains a unit root.,0.39771162319285885,-0.7353581245018953
Adf,GdpDeltaRel,nc,No trend components,20,The process contains a unit root.,0.37928601470414786,-0.7791298059261965
Adf,GdpDeltaRel,nc,No trend components,21,The process contains a unit root.,0.38218528479637237,-0.772235610250162
Adf,GdpDeltaRel,nc,No trend components,22,The process contains a unit root.,0.41545923504637183,-0.6932372858505572
Adf,GdpDeltaRel,nc,No trend components,23,The process contains a unit root.,0.4414191417252262,-0.6315197239591192
Adf,GdpDeltaRel,nc,No trend components,24,The process contains a unit root.,0.45750256660685,-0.5931209660401663
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,0,The process contains a unit root.,0.00183057065139561,-4.850694826930687
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,1,The process contains a unit root.,0.010188578284473221,-4.367023707693894
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,2,The process contains a unit root.,0.3449010752644348,-2.9000523957989133
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,3,The process contains a unit root.,0.22993689461499994,-3.147356712734425
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,4,The process contains a unit root.,0.5557188840580392,-2.5237894127637452
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,5,The process contains a unit root.,0.6816355112393006,-2.2961972637367376
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,6,The process contains a unit root.,0.7019723628688883,-2.25662778961771
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,7,The process contains a unit root.,0.7039837817328481,-2.2526483937801203
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,8,The process contains a unit root.,0.7206486306041642,-2.2191666326386392
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,9,The process contains a unit root.,0.7340266928132996,-2.1915597846805523
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,10,The process contains a unit root.,0.843754537944392,-1.9255604800170278
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,11,The process contains a unit root.,0.48904928004269593,-2.639374487450222
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,12,The process contains a unit root.,0.25638155307260163,-3.0848017493620747
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,13,The process contains a unit root.,0.5489119793786582,-2.5356247090264814
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,14,The process contains a unit root.,0.2784599670387903,-3.0356716447285446
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,15,The process contains a unit root.,0.4492918604585868,-2.708812737016056
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,16,The process contains a unit root.,0.05162061972261374,-3.820556203995629
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,17,The process contains a unit root.,0.24241883261373554,-3.1172694727161923
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,18,The process contains a unit root.,0.4513850674358388,-2.7051301786072353
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,19,The process contains a unit root.,0.9049006109726496,-1.7134743215711215
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,20,The process contains a unit root.,0.9510053317035299,-1.4604564833444298
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,21,The process contains a unit root.,0.95462500560238,-1.4326524448737255
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,22,The process contains a unit root.,0.8908989869034568,-1.7696728199947735
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,23,The process contains a unit root.,0.9280034709640071,-1.6040796326196618
Adf,GdpDeltaRel,ctt,Include a constant and linear and quadratic time trends,24,The process contains a unit root.,0.9572047930269273,-1.4116028974023198
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,0.0006320581648899633,-4.7250700601071784
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,0.007725209611578906,-4.039346287048185
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,0.17104896660589525,-2.8741320816742237
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,0.08379225795849632,-3.2030671856157507
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,0.36994985612061027,-2.418273718324134
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.44124241836335676,-2.2868397045522815
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.4386472019661253,-2.291517751378758
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.3806475294699011,-2.398066180806755
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.37636021236866213,-2.406139177977567
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.4351491574257862,-2.297832497785738
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.5492406892346813,-2.094383074118587
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.1877900516618618,-2.825348542460528
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.08947522843907618,-3.1751156226158415
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.29170395575148955,-2.5746361328247764
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.10675940879727358,-3.0977788549375376
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.2119107304848678,-2.7602915452127825
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.015058385782606135,-3.830940259602587
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.10715062702470723,-3.0961426993100614
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.1788959824259242,-2.850847119377657
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.6620183109960329,-1.8857551386129363
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.7686196600694752,-1.658680101302591
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.7620085820502756,-1.6742891710199093
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.6029529113026918,-1.997209801508155
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.5215803239093718,-2.143655831113849
Adf,GdpDeltaRel,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.2644279138834834,-2.6341465165899334
Adf,GdpPerCapitaDeltaRel,c,Include a constant,0,The process contains a unit root.,0.00023443910645932957,-4.457557158236005
Adf,GdpPerCapitaDeltaRel,c,Include a constant,1,The process contains a unit root.,0.004569153078078432,-3.6691153817535853
Adf,GdpPerCapitaDeltaRel,c,Include a constant,2,The process contains a unit root.,0.03345742910139251,-3.0156619925798127
Adf,GdpPerCapitaDeltaRel,c,Include a constant,3,The process contains a unit root.,0.017098981828707067,-3.2533095348952523
Adf,GdpPerCapitaDeltaRel,c,Include a constant,4,The process contains a unit root.,0.15725297342563416,-2.347013509428619
Adf,GdpPerCapitaDeltaRel,c,Include a constant,5,The process contains a unit root.,0.15321778390167845,-2.3604291188419326
Adf,GdpPerCapitaDeltaRel,c,Include a constant,6,The process contains a unit root.,0.14875817923249934,-2.375544164163259
Adf,GdpPerCapitaDeltaRel,c,Include a constant,7,The process contains a unit root.,0.10181209065274294,-2.5588126814356937
Adf,GdpPerCapitaDeltaRel,c,Include a constant,8,The process contains a unit root.,0.11044702644640741,-2.521004324681184
Adf,GdpPerCapitaDeltaRel,c,Include a constant,9,The process contains a unit root.,0.19575161978297995,-2.2293910679248263
Adf,GdpPerCapitaDeltaRel,c,Include a constant,10,The process contains a unit root.,0.25396162012525014,-2.076759965979609
Adf,GdpPerCapitaDeltaRel,c,Include a constant,11,The process contains a unit root.,0.07787979822990133,-2.678241018299116
Adf,GdpPerCapitaDeltaRel,c,Include a constant,12,The process contains a unit root.,0.06460227997378214,-2.7575220834741176
Adf,GdpPerCapitaDeltaRel,c,Include a constant,13,The process contains a unit root.,0.26913847267295277,-2.040414723349543
Adf,GdpPerCapitaDeltaRel,c,Include a constant,14,The process contains a unit root.,0.07394946294196665,-2.700513443980057
Adf,GdpPerCapitaDeltaRel,c,Include a constant,15,The process contains a unit root.,0.16451882500398562,-2.323442165778958
Adf,GdpPerCapitaDeltaRel,c,Include a constant,16,The process contains a unit root.,0.037931157752789005,-2.9686148330178237
Adf,GdpPerCapitaDeltaRel,c,Include a constant,17,The process contains a unit root.,0.2408151717648171,-2.109240623173836
Adf,GdpPerCapitaDeltaRel,c,Include a constant,18,The process contains a unit root.,0.5102046584810921,-1.5468832856148214
Adf,GdpPerCapitaDeltaRel,c,Include a constant,19,The process contains a unit root.,0.7848265862192152,-0.9095037516606593
Adf,GdpPerCapitaDeltaRel,c,Include a constant,20,The process contains a unit root.,0.8549899897438769,-0.667496638063165
Adf,GdpPerCapitaDeltaRel,c,Include a constant,21,The process contains a unit root.,0.8342024899679216,-0.7469804483940499
Adf,GdpPerCapitaDeltaRel,c,Include a constant,22,The process contains a unit root.,0.7919452159254481,-0.887856259267832
Adf,GdpPerCapitaDeltaRel,c,Include a constant,23,The process contains a unit root.,0.8936675714067828,-0.4914844109410082
Adf,GdpPerCapitaDeltaRel,c,Include a constant,24,The process contains a unit root.,0.8960627863136548,-0.47893111637258645
Adf,GdpPerCapitaDeltaRel,nc,No trend components,0,The process contains a unit root.,0.002166577325480178,-3.063699803916403
Adf,GdpPerCapitaDeltaRel,nc,No trend components,1,The process contains a unit root.,0.02056186549798539,-2.3015108220429767
Adf,GdpPerCapitaDeltaRel,nc,No trend components,2,The process contains a unit root.,0.027364443032733787,-2.190451361972245
Adf,GdpPerCapitaDeltaRel,nc,No trend components,3,The process contains a unit root.,0.021305362939805703,-2.2879394025948407
Adf,GdpPerCapitaDeltaRel,nc,No trend components,4,The process contains a unit root.,0.11169954494794976,-1.5600471434982743
Adf,GdpPerCapitaDeltaRel,nc,No trend components,5,The process contains a unit root.,0.08034437561476393,-1.7238005937249319
Adf,GdpPerCapitaDeltaRel,nc,No trend components,6,The process contains a unit root.,0.07451580059024823,-1.7595479024970146
Adf,GdpPerCapitaDeltaRel,nc,No trend components,7,The process contains a unit root.,0.044513747310934076,-1.9903748862308204
Adf,GdpPerCapitaDeltaRel,nc,No trend components,8,The process contains a unit root.,0.04234945138385211,-2.011588467915779
Adf,GdpPerCapitaDeltaRel,nc,No trend components,9,The process contains a unit root.,0.09699331415275425,-1.631767274787853
Adf,GdpPerCapitaDeltaRel,nc,No trend components,10,The process contains a unit root.,0.08082165552613713,-1.7209646695226024
Adf,GdpPerCapitaDeltaRel,nc,No trend components,11,The process contains a unit root.,0.06862513339303529,-1.797998121749085
Adf,GdpPerCapitaDeltaRel,nc,No trend components,12,The process contains a unit root.,0.1489610498760866,-1.4052953562597854
Adf,GdpPerCapitaDeltaRel,nc,No trend components,13,The process contains a unit root.,0.33802688476283027,-0.8778142919127542
Adf,GdpPerCapitaDeltaRel,nc,No trend components,14,The process contains a unit root.,0.23186790613395225,-1.1384953920312537
Adf,GdpPerCapitaDeltaRel,nc,No trend components,15,The process contains a unit root.,0.306455338844069,-0.9545870379273795
Adf,GdpPerCapitaDeltaRel,nc,No trend components,16,The process contains a unit root.,0.30589189061093647,-0.9559716011766849
Adf,GdpPerCapitaDeltaRel,nc,No trend components,17,The process contains a unit root.,0.3883818567049847,-0.7575105467404732
Adf,GdpPerCapitaDeltaRel,nc,No trend components,18,The process contains a unit root.,0.47814991053639305,-0.5435307999492048
Adf,GdpPerCapitaDeltaRel,nc,No trend components,19,The process contains a unit root.,0.46351651958409656,-0.5787157270103844
Adf,GdpPerCapitaDeltaRel,nc,No trend components,20,The process contains a unit root.,0.42825732703318603,-0.6628392799852139
Adf,GdpPerCapitaDeltaRel,nc,No trend components,21,The process contains a unit root.,0.4326328841758636,-0.6524353890746432
