TestMethod,Column,TrendMethod,Trend,Lags,NullHypothesis,PValue,TestStatistic
Adf,GdpPerCapitaLog,ct,Include a constant and linear time trend,22,The process contains a unit root.,1.0,2.412555110753397
Adf,GdpPerCapitaLog,ct,Include a constant and linear time trend,23,The process contains a unit root.,1.0,2.3229133774838906
Adf,GdpPerCapitaLog,ct,Include a constant and linear time trend,24,The process contains a unit root.,1.0,3.2761074310539895
Adf,PopulationLog,c,Include a constant,0,The process contains a unit root.,1.0,3.488256941175514
Adf,PopulationLog,c,Include a constant,1,The process contains a unit root.,0.9713620443508967,0.18421171715430923
Adf,PopulationLog,c,Include a constant,2,The process contains a unit root.,0.9910261374157332,0.7636484092454809
Adf,PopulationLog,c,Include a constant,3,The process contains a unit root.,0.9921339014802746,0.8318916099122917
Adf,PopulationLog,c,Include a constant,4,The process contains a unit root.,0.9957136160240223,1.162145034994798
Adf,PopulationLog,c,Include a constant,5,The process contains a unit root.,0.9968433098343537,1.3438095658924247
Adf,PopulationLog,c,Include a constant,6,The process contains a unit root.,0.998044240842161,1.6665995768470305
Adf,PopulationLog,c,Include a constant,7,The process contains a unit root.,0.9985296089810513,1.9009893459719494
Adf,PopulationLog,c,Include a constant,8,The process contains a unit root.,0.9984130024512454,1.8333958295459203
Adf,PopulationLog,c,Include a constant,9,The process contains a unit root.,0.9977501724156645,1.5654629915811242
Adf,PopulationLog,c,Include a constant,10,The process contains a unit root.,0.9988357569343637,2.1467539310920523
Adf,PopulationLog,c,Include a constant,11,The process contains a unit root.,1.0,2.8339738283359908
Adf,PopulationLog,c,Include a constant,12,The process contains a unit root.,0.998078734835359,1.6799767505466525
Adf,PopulationLog,c,Include a constant,13,The process contains a unit root.,0.9990376225758227,2.4648258951997497
Adf,PopulationLog,c,Include a constant,14,The process contains a unit root.,0.9984350520528964,1.8454649404913723
Adf,PopulationLog,c,Include a constant,15,The process contains a unit root.,0.9983600330303772,1.8055865855658197
Adf,PopulationLog,c,Include a constant,16,The process contains a unit root.,0.9978690914721673,1.6038537547637701
Adf,PopulationLog,c,Include a constant,17,The process contains a unit root.,0.9985220345757679,1.8962948687711272
Adf,PopulationLog,c,Include a constant,18,The process contains a unit root.,0.9981905015138379,1.7260520346393715
Adf,PopulationLog,c,Include a constant,19,The process contains a unit root.,0.9983940043902274,1.8232353995890247
Adf,PopulationLog,c,Include a constant,20,The process contains a unit root.,0.9979554555047102,1.6337776049559378
Adf,PopulationLog,c,Include a constant,21,The process contains a unit root.,0.9984688463178052,1.8645748036445486
Adf,PopulationLog,c,Include a constant,22,The process contains a unit root.,0.9956588637870865,1.1548846193700766
Adf,PopulationLog,c,Include a constant,23,The process contains a unit root.,0.9969959180073424,1.37465742326007
Adf,PopulationLog,c,Include a constant,24,The process contains a unit root.,0.99736652055853,1.4590402166362382
Adf,PopulationLog,nc,No trend components,0,The process contains a unit root.,1.0,18.851412626746626
Adf,PopulationLog,nc,No trend components,1,The process contains a unit root.,0.9113420744825722,0.967243148868367
Adf,PopulationLog,nc,No trend components,2,The process contains a unit root.,0.985774189141831,1.8604954736971888
Adf,PopulationLog,nc,No trend components,3,The process contains a unit root.,0.9607097629476133,1.4170355856919692
Adf,PopulationLog,nc,No trend components,4,The process contains a unit root.,0.9873479855227484,1.905164357895321
Adf,PopulationLog,nc,No trend components,5,The process contains a unit root.,0.9780127610083621,1.6837006594512107
Adf,PopulationLog,nc,No trend components,6,The process contains a unit root.,0.9971452926528941,2.387157756139161
Adf,PopulationLog,nc,No trend components,7,The process contains a unit root.,0.9646602176617709,1.4686752175328273
Adf,PopulationLog,nc,No trend components,8,The process contains a unit root.,0.976851176501831,1.6615706872864289
Adf,PopulationLog,nc,No trend components,9,The process contains a unit root.,0.9327629237484716,1.131608713799797
Adf,PopulationLog,nc,No trend components,10,The process contains a unit root.,0.917356710883064,1.0102370656770208
Adf,PopulationLog,nc,No trend components,11,The process contains a unit root.,0.8663715709122145,0.697468188176236
Adf,PopulationLog,nc,No trend components,12,The process contains a unit root.,0.9494444975363552,1.2882541019017042
Adf,PopulationLog,nc,No trend components,13,The process contains a unit root.,0.9147206529891599,0.9911292421710933
Adf,PopulationLog,nc,No trend components,14,The process contains a unit root.,0.9389567810561162,1.1860827761386723
Adf,PopulationLog,nc,No trend components,15,The process contains a unit root.,0.94932957682801,1.2870543844270692
Adf,PopulationLog,nc,No trend components,16,The process contains a unit root.,0.959819322941689,1.4059314343613767
Adf,PopulationLog,nc,No trend components,17,The process contains a unit root.,0.9653675485808766,1.4783685654475311
Adf,PopulationLog,nc,No trend components,18,The process contains a unit root.,0.9269550030254696,1.083720170000452
Adf,PopulationLog,nc,No trend components,19,The process contains a unit root.,0.9288807599289457,1.0992856799244997
Adf,PopulationLog,nc,No trend components,20,The process contains a unit root.,0.9716858352336138,1.5722698466705962
Adf,PopulationLog,nc,No trend components,21,The process contains a unit root.,0.9969512632331828,2.3686583714627663
Adf,PopulationLog,nc,No trend components,22,The process contains a unit root.,0.97856902044733,1.6946139924593575
Adf,PopulationLog,nc,No trend components,23,The process contains a unit root.,0.9433818262649039,1.2275015331922885
Adf,PopulationLog,nc,No trend components,24,The process contains a unit root.,0.9497049885458217,1.2909808957006341
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,0,The process contains a unit root.,0.4604240980214391,-2.6892681593637695
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,1,The process contains a unit root.,0.009170376516181031,-4.398882278883111
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,2,The process contains a unit root.,0.28076709875162786,-3.030676821530761
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,3,The process contains a unit root.,0.12253094440718754,-3.463121596245703
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,4,The process contains a unit root.,0.486224177664733,-2.644281107654554
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,5,The process contains a unit root.,0.5070180222130286,-2.608220292276124
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,6,The process contains a unit root.,0.846405182765642,-1.9177885957178138
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,7,The process contains a unit root.,0.7776688303549246,-2.0958226001951257
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,8,The process contains a unit root.,0.7967725023198687,-2.050429412796925
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,9,The process contains a unit root.,0.3698497768925594,-2.8525582530767903
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,10,The process contains a unit root.,0.47669809851294176,-2.6608502355846104
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,11,The process contains a unit root.,0.47744322728429484,-2.6595526916391607
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,12,The process contains a unit root.,0.2572505176882074,-3.0828192178666463
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,13,The process contains a unit root.,0.29600576541567447,-2.998274491558558
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,14,The process contains a unit root.,0.22179550675015763,-3.1675846286471963
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,15,The process contains a unit root.,0.27326225882310407,-3.0470161070229476
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,16,The process contains a unit root.,0.21360544845247498,-3.188461894094274
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,17,The process contains a unit root.,0.3480814085466103,-2.8939138730956513
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,18,The process contains a unit root.,0.2228990330387865,-3.164813100557211
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,19,The process contains a unit root.,0.27178534867832027,-3.0502633824919227
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,20,The process contains a unit root.,0.5740644727482187,-2.491771001096984
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,21,The process contains a unit root.,0.9713457216916892,-1.2703480296902603
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,22,The process contains a unit root.,0.9148773786962521,-1.669248330540535
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,23,The process contains a unit root.,0.8274276460266204,-1.971509019538747
Adf,PopulationLog,ctt,Include a constant and linear and quadratic time trends,24,The process contains a unit root.,0.8220575150739797,-1.985968503287462
Adf,PopulationLog,ct,Include a constant and linear time trend,0,The process contains a unit root.,1.0,1.7127527342238782
Adf,PopulationLog,ct,Include a constant and linear time trend,1,The process contains a unit root.,0.0027095053129609814,-4.341559789486565
Adf,PopulationLog,ct,Include a constant and linear time trend,2,The process contains a unit root.,0.7246215273999539,-1.758059706772601
Adf,PopulationLog,ct,Include a constant and linear time trend,3,The process contains a unit root.,0.26156307760921965,-2.6405996381674974
Adf,PopulationLog,ct,Include a constant and linear time trend,4,The process contains a unit root.,0.8338972833555824,-1.48593715001995
Adf,PopulationLog,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.7664520536097074,-1.6638278669548627
Adf,PopulationLog,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.9780003636277637,-0.6182424355558112
Adf,PopulationLog,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.918296586712118,-1.1604559435131478
Adf,PopulationLog,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.9538562963726255,-0.9209583862830861
Adf,PopulationLog,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.8458204500471851,-1.449407066596337
Adf,PopulationLog,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.8773769459771759,-1.3411279226188981
Adf,PopulationLog,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.7730569825827891,-1.6480476477828698
Adf,PopulationLog,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.8351448907816311,-1.4822068208775547
Adf,PopulationLog,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.6701361908885124,-1.8698670819439567
Adf,PopulationLog,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.7510187688825481,-1.699663849075916
Adf,PopulationLog,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.8319949794214895,-1.4915859817700263
Adf,PopulationLog,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.9064234087661724,-1.2195326252682204
Adf,PopulationLog,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.9610176490497839,-0.8519548315974801
Adf,PopulationLog,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.7095146201971863,-1.790095149857897
Adf,PopulationLog,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.3570510830689544,-2.442941012343614
Adf,PopulationLog,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.5623749720354306,-2.0708525408215563
Adf,PopulationLog,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.9387590447451333,-1.0381317244392512
Adf,PopulationLog,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.869646565692171,-1.3694958935405774
Adf,PopulationLog,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.8444475064630185,-1.453717742354481
Adf,PopulationLog,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.9312007705353857,-1.0870642335954905
Adf,AgriculturalLandLog,c,Include a constant,0,The process contains a unit root.,0.48481147570009814,-1.5975750987617223
Adf,AgriculturalLandLog,c,Include a constant,1,The process contains a unit root.,0.4437635370919324,-1.6755274197488814
Adf,AgriculturalLandLog,c,Include a constant,2,The process contains a unit root.,0.5372335410062355,-1.4924688620149589
Adf,AgriculturalLandLog,c,Include a constant,3,The process contains a unit root.,0.5295033418980087,-1.508094562423725
Adf,AgriculturalLandLog,c,Include a constant,4,The process contains a unit root.,0.49807757888480936,-1.5711300744256242
Adf,AgriculturalLandLog,c,Include a constant,5,The process contains a unit root.,0.4425948117108376,-1.6777817378789968
Adf,AgriculturalLandLog,c,Include a constant,6,The process contains a unit root.,0.4444897485216545,-1.6741272786523216
Adf,AgriculturalLandLog,c,Include a constant,7,The process contains a unit root.,0.3193465396211371,-1.9272627059474368
Adf,AgriculturalLandLog,c,Include a constant,8,The process contains a unit root.,0.4228589041216392,-1.7160571739488248
Adf,AgriculturalLandLog,c,Include a constant,9,The process contains a unit root.,0.3970254293045822,-1.766877856711098
Adf,AgriculturalLandLog,c,Include a constant,10,The process contains a unit root.,0.34882631724309543,-1.8647391528787838
Adf,AgriculturalLandLog,c,Include a constant,11,The process contains a unit root.,0.36280874436710875,-1.835860670572773
Adf,AgriculturalLandLog,c,Include a constant,12,The process contains a unit root.,0.19913248433078418,-2.21981508384213
Adf,AgriculturalLandLog,c,Include a constant,13,The process contains a unit root.,0.20536757549906137,-2.202422026981971
Adf,AgriculturalLandLog,c,Include a constant,14,The process contains a unit root.,0.18533002484100936,-2.259596620464365
Adf,AgriculturalLandLog,c,Include a constant,15,The process contains a unit root.,0.20951147777061224,-2.1910454556057273
Adf,AgriculturalLandLog,c,Include a constant,16,The process contains a unit root.,0.05787655321614165,-2.8027885010312374
Adf,AgriculturalLandLog,c,Include a constant,17,The process contains a unit root.,0.023058612713117103,-3.15013578674147
Adf,AgriculturalLandLog,c,Include a constant,18,The process contains a unit root.,0.15278273371081486,-2.3618900604071777
Adf,AgriculturalLandLog,c,Include a constant,19,The process contains a unit root.,0.10220559035860538,-2.557038251604162
Adf,AgriculturalLandLog,c,Include a constant,20,The process contains a unit root.,0.1979034421034762,-2.2232841408045463
Adf,AgriculturalLandLog,c,Include a constant,21,The process contains a unit root.,0.0923908788830336,-2.6029413203872322
Adf,AgriculturalLandLog,c,Include a constant,22,The process contains a unit root.,7.88878816404805e-05,-4.714915664669611
Adf,AgriculturalLandLog,c,Include a constant,23,The process contains a unit root.,3.9986017208342305e-06,-5.3656074483441225
Adf,AgriculturalLandLog,c,Include a constant,24,The process contains a unit root.,0.020334786013200337,-3.1939971793599646
Adf,AgriculturalLandLog,nc,No trend components,0,The process contains a unit root.,0.5674757797316926,-0.3221356006850558
Adf,AgriculturalLandLog,nc,No trend components,1,The process contains a unit root.,0.5815061655573043,-0.28587844349643665
Adf,AgriculturalLandLog,nc,No trend components,2,The process contains a unit root.,0.5752061201752058,-0.30222220123000937
Adf,AgriculturalLandLog,nc,No trend components,3,The process contains a unit root.,0.6016141439519247,-0.23296600061761588
Adf,AgriculturalLandLog,nc,No trend components,4,The process contains a unit root.,0.6249013396342885,-0.1700922269055072
Adf,AgriculturalLandLog,nc,No trend components,5,The process contains a unit root.,0.6443122524024356,-0.11617950203154642
Adf,AgriculturalLandLog,nc,No trend components,6,The process contains a unit root.,0.6548243389020949,-0.08634160012079592
Adf,AgriculturalLandLog,nc,No trend components,7,The process contains a unit root.,0.6704455272316159,-0.04108281205368356
Adf,AgriculturalLandLog,nc,No trend components,8,The process contains a unit root.,0.6823636431669544,-0.005749497643965885
Adf,AgriculturalLandLog,nc,No trend components,9,The process contains a unit root.,0.7417689093960864,0.18304424949689416
Adf,AgriculturalLandLog,nc,No trend components,10,The process contains a unit root.,0.7797536361757844,0.31818258657927095
Adf,AgriculturalLandLog,nc,No trend components,11,The process contains a unit root.,0.8243773094775955,0.49781635331899976
Adf,AgriculturalLandLog,nc,No trend components,12,The process contains a unit root.,0.8402624784068095,0.5690749069948863
Adf,AgriculturalLandLog,nc,No trend components,13,The process contains a unit root.,0.8498213123337275,0.6142923458589453
Adf,AgriculturalLandLog,nc,No trend components,14,The process contains a unit root.,0.8555896477626037,0.6425347125923998
Adf,AgriculturalLandLog,nc,No trend components,15,The process contains a unit root.,0.8621764024613,0.6757444889166315
Adf,AgriculturalLandLog,nc,No trend components,16,The process contains a unit root.,0.8489090690112648,0.6098940218883152
Adf,AgriculturalLandLog,nc,No trend components,17,The process contains a unit root.,0.8498313683409164,0.6143409315557832
Adf,AgriculturalLandLog,nc,No trend components,18,The process contains a unit root.,0.7207397454252507,0.11350711291044148
Adf,AgriculturalLandLog,nc,No trend components,19,The process contains a unit root.,0.7647495592671907,0.2631645672024688
Adf,AgriculturalLandLog,nc,No trend components,20,The process contains a unit root.,0.7935089883974739,0.3707834753059442
Adf,AgriculturalLandLog,nc,No trend components,21,The process contains a unit root.,0.8275160997847242,0.5115422519867591
Adf,AgriculturalLandLog,nc,No trend components,22,The process contains a unit root.,0.8275072929109436,0.5115035064167868
Adf,AgriculturalLandLog,nc,No trend components,23,The process contains a unit root.,0.7344152102990771,0.15834761174440118
Adf,AgriculturalLandLog,nc,No trend components,24,The process contains a unit root.,0.7015729721211634,0.052823794036247075
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,0,The process contains a unit root.,0.9225291431038428,-1.632366091796552
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,1,The process contains a unit root.,0.8913887562299876,-1.76780556136447
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,2,The process contains a unit root.,0.9269085423715144,-1.6098776450936536
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,3,The process contains a unit root.,0.9154284811328217,-1.666684998006984
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,4,The process contains a unit root.,0.8858158077489371,-1.788678821024724
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,5,The process contains a unit root.,0.8229962241420583,-1.98346238262112
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,6,The process contains a unit root.,0.7718982057598436,-2.1090653878959253
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,7,The process contains a unit root.,0.5200983280609309,-2.585572039265194
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,8,The process contains a unit root.,0.42385560819257734,-2.7539003457802664
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,9,The process contains a unit root.,0.41746810072917906,-2.7653368406842493
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,10,The process contains a unit root.,0.38391928367653494,-2.8263754663572533
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,11,The process contains a unit root.,0.5612412907848218,-2.5141715799800566
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,12,The process contains a unit root.,0.5077416687452655,-2.6069669865904435
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,13,The process contains a unit root.,0.6053490940039428,-2.436570629440045
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,14,The process contains a unit root.,0.6925385086546025,-2.275128603587588
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,15,The process contains a unit root.,0.8230073287618216,-1.9834326826574291
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,16,The process contains a unit root.,0.8120705783336721,-2.012101598097576
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,17,The process contains a unit root.,0.8915779869966567,-1.7670823590253217
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,18,The process contains a unit root.,0.7498205801933464,-2.1580081014696857
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,19,The process contains a unit root.,0.8272128649014555,-1.9720931328485911
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,20,The process contains a unit root.,0.8199042953774206,-1.9916837772967477
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,21,The process contains a unit root.,0.6932226824913041,-2.2737956202392273
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,22,The process contains a unit root.,0.053852807932846226,-3.804470559612625
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,23,The process contains a unit root.,0.005678509182619535,-4.539828082201599
Adf,AgriculturalLandLog,ctt,Include a constant and linear and quadratic time trends,24,The process contains a unit root.,0.42308950076761065,-2.755269331570834
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,0,The process contains a unit root.,0.6379410728225198,-1.931978851187575
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,1,The process contains a unit root.,0.5688726263436965,-2.0591665601919824
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,2,The process contains a unit root.,0.6341571912431772,-1.9391339769694702
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,3,The process contains a unit root.,0.6177709586698452,-1.969823690971727
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,4,The process contains a unit root.,0.5703102864867393,-2.0565763495706353
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.48707642144832136,-2.2049296226173882
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.4528115634216664,-2.2660503694638114
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.27621825497989416,-2.6080124837412004
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.33766624263707845,-2.480722825509871
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.47810669233892433,-2.220882513486656
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.5599007286368085,-2.0752940468722523
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.764527889431784,-1.6683728164751594
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.6938604042504096,-1.8223957543953215
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.7774247305962881,-1.637453470903875
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.8202224751154945,-1.5255573599038172
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.892948649025773,-1.2793200313284652
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.7390381126541168,-1.7265832978186868
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.6883057629439997,-1.8336604150213092
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.5708685379545021,-2.055570086126892
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.5821867967174578,-2.0351076901257774
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.5579223041272815,-2.0788423954676065
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.369154143388963,-2.419785513691793
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.002800117075149173,-4.332453370615248
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.00023810389181298607,-4.965057310432814
Adf,AgriculturalLandLog,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.14256798329431813,-2.9635173351707413
Adf,CropProductionIndexLog,c,Include a constant,0,The process contains a unit root.,0.0004108478651479833,-4.319539439468068
Adf,CropProductionIndexLog,c,Include a constant,1,The process contains a unit root.,0.14887476845221315,-2.3751450098165425
Adf,CropProductionIndexLog,c,Include a constant,2,The process contains a unit root.,0.3448531582019637,-1.8730297706629646
Adf,CropProductionIndexLog,c,Include a constant,3,The process contains a unit root.,0.5660988208315417,-1.4335326154695203
Adf,CropProductionIndexLog,c,Include a constant,4,The process contains a unit root.,0.5903217826762932,-1.383161027173385
Adf,CropProductionIndexLog,c,Include a constant,5,The process contains a unit root.,0.7342405025430966,-1.0509255568116007
Adf,CropProductionIndexLog,c,Include a constant,6,The process contains a unit root.,0.7703745097266576,-0.951976677336559
Adf,CropProductionIndexLog,c,Include a constant,7,The process contains a unit root.,0.8076309268748427,-0.8382387748278787
Adf,CropProductionIndexLog,c,Include a constant,8,The process contains a unit root.,0.7688835044810638,-0.9562541680924442
Adf,CropProductionIndexLog,c,Include a constant,9,The process contains a unit root.,0.7523257326756704,-1.0025701813365024
Adf,CropProductionIndexLog,c,Include a constant,10,The process contains a unit root.,0.8706469122999635,-0.6014815209763232
Adf,CropProductionIndexLog,c,Include a constant,11,The process contains a unit root.,0.8288294909044995,-0.766271135628538
Adf,CropProductionIndexLog,c,Include a constant,12,The process contains a unit root.,0.8782507295436686,-0.5670694674044862
Adf,CropProductionIndexLog,c,Include a constant,13,The process contains a unit root.,0.7872616598313038,-0.902155778588612
Adf,CropProductionIndexLog,c,Include a constant,14,The process contains a unit root.,0.8720890682028684,-0.5950835922878439
Adf,CropProductionIndexLog,c,Include a constant,15,The process contains a unit root.,0.9170221488080526,-0.35707918511156167
Adf,CropProductionIndexLog,c,Include a constant,16,The process contains a unit root.,0.9136054356469399,-0.3786342680436357
Adf,CropProductionIndexLog,c,Include a constant,17,The process contains a unit root.,0.8525233905164518,-0.6773742892128404
Adf,CropProductionIndexLog,c,Include a constant,18,The process contains a unit root.,0.9429554931422223,-0.16152087564227452
Adf,CropProductionIndexLog,c,Include a constant,19,The process contains a unit root.,0.9394284937951086,-0.19234031677238522
Adf,CropProductionIndexLog,c,Include a constant,20,The process contains a unit root.,0.8708640006473596,-0.6005221414395524
Adf,CropProductionIndexLog,c,Include a constant,21,The process contains a unit root.,0.7998995761424155,-0.8630418411428521
Adf,CropProductionIndexLog,c,Include a constant,22,The process contains a unit root.,0.5243711987946644,-1.5184384221057026
Adf,CropProductionIndexLog,c,Include a constant,23,The process contains a unit root.,0.8191608492090359,-0.7998679637485341
Adf,CropProductionIndexLog,c,Include a constant,24,The process contains a unit root.,0.8271625790515799,-0.7721628979370326
Adf,CropProductionIndexLog,nc,No trend components,0,The process contains a unit root.,0.5766757088407855,-0.2984191757323308
Adf,CropProductionIndexLog,nc,No trend components,1,The process contains a unit root.,0.6303042676348929,-0.15523205133445878
Adf,CropProductionIndexLog,nc,No trend components,2,The process contains a unit root.,0.543125094717424,-0.3839386423219321
Adf,CropProductionIndexLog,nc,No trend components,3,The process contains a unit root.,0.5744382849821589,-0.3042069751851376
Adf,CropProductionIndexLog,nc,No trend components,4,The process contains a unit root.,0.5195004292967293,-0.4427369879623148
Adf,CropProductionIndexLog,nc,No trend components,5,The process contains a unit root.,0.43871918208297683,-0.6379508416782709
Adf,CropProductionIndexLog,nc,No trend components,6,The process contains a unit root.,0.482768221128327,-0.5323817394873106
Adf,CropProductionIndexLog,nc,No trend components,7,The process contains a unit root.,0.32811805569434305,-0.9017560512222234
Adf,CropProductionIndexLog,nc,No trend components,8,The process contains a unit root.,0.422672387401831,-0.6761095778328041
Adf,CropProductionIndexLog,nc,No trend components,9,The process contains a unit root.,0.318432092427102,-0.9252870295755624
Adf,CropProductionIndexLog,nc,No trend components,10,The process contains a unit root.,0.33154901634858563,-0.8934521943683211
Adf,CropProductionIndexLog,nc,No trend components,11,The process contains a unit root.,0.4222424794699578,-0.6771307148892219
Adf,CropProductionIndexLog,nc,No trend components,12,The process contains a unit root.,0.3475191544351016,-0.8549849505262084
Adf,CropProductionIndexLog,nc,No trend components,13,The process contains a unit root.,0.37579458635837704,-0.7874367415853492
Adf,CropProductionIndexLog,nc,No trend components,14,The process contains a unit root.,0.4531492324053343,-0.6035312674469577
Adf,CropProductionIndexLog,nc,No trend components,15,The process contains a unit root.,0.4668088427671765,-0.5708169054029816
Adf,CropProductionIndexLog,nc,No trend components,16,The process contains a unit root.,0.33660758844950733,-0.8812362414848085
Adf,CropProductionIndexLog,nc,No trend components,17,The process contains a unit root.,0.3590059067174086,-0.827473721516252
Adf,CropProductionIndexLog,nc,No trend components,18,The process contains a unit root.,0.3043077871757297,-0.959867367566517
Adf,CropProductionIndexLog,nc,No trend components,19,The process contains a unit root.,0.31512819895874755,-0.9333458112683193
Adf,CropProductionIndexLog,nc,No trend components,20,The process contains a unit root.,0.2647837425765714,-1.0493187571767022
Adf,CropProductionIndexLog,nc,No trend components,21,The process contains a unit root.,0.18677692639063737,-1.2740194497708115
