TestMethod,Column,TrendMethod,Trend,Lags,NullHypothesis,PValue,TestStatistic
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,13,The process contains a unit root.,0.6147522559033364,-2.419778784717549
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,14,The process contains a unit root.,0.8414875247402138,-1.9321341480107301
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,15,The process contains a unit root.,0.8635131586760543,-1.8651657574932843
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,16,The process contains a unit root.,0.9087737006288674,-1.6967717235781075
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,17,The process contains a unit root.,0.7798536865174794,-2.090755057068156
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,18,The process contains a unit root.,0.6845836264513753,-2.2905318235344554
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,19,The process contains a unit root.,0.31103250410041616,-2.9672353930388318
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,20,The process contains a unit root.,0.014393308552069477,-4.259942005133257
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,21,The process contains a unit root.,0.2949328004208213,-3.0005240560972566
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,22,The process contains a unit root.,0.4852073905287427,-2.646047794872934
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,23,The process contains a unit root.,0.7367034476889027,-2.1859501479267514
Adf,GdpLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,24,The process contains a unit root.,5.423694188279617e-07,-6.635856673585113
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,0.0002009775843843359,-5.005590021218961
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,0.0028915161671337493,-4.323540083886989
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,0.037943975021134405,-3.5137347009946156
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,0.032914151191108604,-3.565208275073154
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,0.06664092239375533,-3.297642642288278
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.06601400592475645,-3.301452925660023
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.12382412454205716,-3.0302315053512836
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.06468516377724043,-3.309626860396499
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.022491228443385882,-3.697970830198981
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.1577482627775183,-2.9139475164023803
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.4802114271904352,-2.2171370397042827
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.5199985193872203,-2.1464662638673824
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.5183495027157977,-2.1493956220973103
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.3455747125244685,-2.4651980115775096
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.6622190388876775,-1.8853642643444064
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.7182516591419215,-1.7716786319119004
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.8343974869376002,-1.4844440079652583
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.6803178374523476,-1.8496940979153267
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.693486825938699,-1.8231564410038414
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.5050422497686073,-2.1730235416166424
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.7485881446350385,-1.7051853173161353
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.9023368675305229,-1.2383878800688954
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.9508404252043475,-0.9469871872723323
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.9419008002255386,-1.0161542726501975
Adf,GdpLogDeltaRel,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.8490724094774273,-1.4390810595257604
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,0,The process contains a unit root.,0.00019907563720442117,-4.497040201725717
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,1,The process contains a unit root.,0.002848274626710269,-3.8058252107369825
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,2,The process contains a unit root.,0.039309885481764936,-2.955058516494966
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,3,The process contains a unit root.,0.036320865016693286,-2.9849822995406967
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,4,The process contains a unit root.,0.050376026960900884,-2.8586187918448176
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,5,The process contains a unit root.,0.061290336285269115,-2.7793111323159114
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,6,The process contains a unit root.,0.13269299257972172,-2.4327963441111478
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,7,The process contains a unit root.,0.13266000956890345,-2.4329188435867386
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,8,The process contains a unit root.,0.049411845500748015,-2.866281530811724
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,9,The process contains a unit root.,0.3498260592835065,-1.8626591553677712
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,10,The process contains a unit root.,0.689856459894276,-1.1616862739839522
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,11,The process contains a unit root.,0.6221619416351475,-1.315260669388162
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,12,The process contains a unit root.,0.7254675302761708,-1.0736429909646747
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,13,The process contains a unit root.,0.659583218860729,-1.2322222958184972
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,14,The process contains a unit root.,0.7668784382083801,-0.961977357148005
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,15,The process contains a unit root.,0.80063573387591,-0.8607101061407328
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,16,The process contains a unit root.,0.8144597275812717,-0.8157234796175952
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,17,The process contains a unit root.,0.8432694439923423,-0.7133187852532952
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,18,The process contains a unit root.,0.8501912999674868,-0.6865947960486819
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,19,The process contains a unit root.,0.8740859345668512,-0.5861274958964812
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,20,The process contains a unit root.,0.915955044061207,-0.3638930419871679
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,21,The process contains a unit root.,0.9826731491154959,0.43257648895176404
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,22,The process contains a unit root.,0.9928409546973724,0.8812695144315282
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,23,The process contains a unit root.,0.9889713280739437,0.6584592659451798
Adf,GdpPerCapitaLogDeltaRel,c,Include a constant,24,The process contains a unit root.,0.9774304270933968,0.3018767545562121
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,0,The process contains a unit root.,0.009820701471207541,-2.5709482356094977
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,1,The process contains a unit root.,0.03729176220118322,-2.0649368673105184
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,2,The process contains a unit root.,0.11489660740101515,-1.5454039682658358
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,3,The process contains a unit root.,0.11935265886584562,-1.5254896288109006
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,4,The process contains a unit root.,0.11448694483890404,-1.5472632681780367
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,5,The process contains a unit root.,0.14608532617447778,-1.4161773807122628
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,6,The process contains a unit root.,0.1900497941577955,-1.2635261120965324
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,7,The process contains a unit root.,0.23512254629710322,-1.1293648717290468
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,8,The process contains a unit root.,0.15566845727295714,-1.380472213519258
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,9,The process contains a unit root.,0.3431260872337657,-0.8655386838897917
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,10,The process contains a unit root.,0.3763860295771786,-0.7860291739491807
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,11,The process contains a unit root.,0.3017561380431933,-0.9661525583020211
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,12,The process contains a unit root.,0.3953927255183103,-0.740862600288821
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,13,The process contains a unit root.,0.39635025483484804,-0.738589577197029
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,14,The process contains a unit root.,0.31923678128853417,-0.9233268482741481
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,15,The process contains a unit root.,0.3141508213448668,-0.93573317472011
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,16,The process contains a unit root.,0.26764105187302945,-1.0418790276374155
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,17,The process contains a unit root.,0.3892062912348973,-0.7555522771107601
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,18,The process contains a unit root.,0.38743828862140967,-0.7597520157739478
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,19,The process contains a unit root.,0.4655508476771065,-0.5738361520824283
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,20,The process contains a unit root.,0.37226409964295215,-0.7958424382852092
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,21,The process contains a unit root.,0.3830435149388052,-0.7701954260144647
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,22,The process contains a unit root.,0.3710834425266538,-0.7986548864666372
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,23,The process contains a unit root.,0.4604204761585445,-0.5861352988156837
Adf,GdpPerCapitaLogDeltaRel,nc,No trend components,24,The process contains a unit root.,0.4666460041228746,-0.5712078044527011
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,0,The process contains a unit root.,0.001680746460049673,-4.873090452823238
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,1,The process contains a unit root.,0.015763720148470002,-4.231059376061017
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,2,The process contains a unit root.,0.14180080187056915,-3.39516720399732
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,3,The process contains a unit root.,0.11307784045947034,-3.499355432217315
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,4,The process contains a unit root.,0.1553812683998131,-3.3511505993941673
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,5,The process contains a unit root.,0.14571131315236652,-3.3821985730534947
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,6,The process contains a unit root.,0.26294521788717684,-3.0699305418561607
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,7,The process contains a unit root.,0.17020111512622343,-3.3060695174526207
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,8,The process contains a unit root.,0.03050372150163446,-4.011288593745089
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,9,The process contains a unit root.,0.3638899206121602,-2.8637724803423463
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,10,The process contains a unit root.,0.7836976818107244,-2.081765001562544
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,11,The process contains a unit root.,0.7154467033495353,-2.2297200723560544
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,12,The process contains a unit root.,0.7994398462627119,-2.0438830261158434
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,13,The process contains a unit root.,0.6286407876865315,-2.394763556141033
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,14,The process contains a unit root.,0.8254774199177277,-1.976794839509904
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,15,The process contains a unit root.,0.8697088515307069,-1.8449199888960564
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,16,The process contains a unit root.,0.8732270902705268,-1.8331029765749514
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,17,The process contains a unit root.,0.7394421849678903,-2.1801792378146967
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,18,The process contains a unit root.,0.5954166861407654,-2.454197108519953
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,19,The process contains a unit root.,0.20180544188352473,-3.2180692436488396
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,20,The process contains a unit root.,0.018299654512801796,-4.183008480673005
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,21,The process contains a unit root.,0.20389493622605087,-3.2125771211027123
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,22,The process contains a unit root.,0.49697569037639294,-2.6256219737311577
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,23,The process contains a unit root.,0.6124534068484456,-2.423894083635219
Adf,GdpPerCapitaLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,24,The process contains a unit root.,8.666942791990687e-09,-7.412783978183018
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,0.00032303106833113555,-4.891314169583867
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,0.003917896081403287,-4.238150694941098
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,0.04808209856814474,-3.425428254269293
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,0.038492864033594254,-3.508473721567484
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,0.06934904334493622,-3.2815072023911283
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.06546332829730273,-3.3048239814439064
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.1380324283524435,-2.9790507088299134
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.07986732380293515,-3.2232514853178484
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,8,The process contains a unit root.,0.027714421819718536,-3.6260273799366805
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,9,The process contains a unit root.,0.2087851688987637,-2.7684196600103093
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,10,The process contains a unit root.,0.5422285434824338,-2.106903941489247
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,11,The process contains a unit root.,0.5774507910070187,-2.043684619344842
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,12,The process contains a unit root.,0.5466205568449722,-2.0990645666982477
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,13,The process contains a unit root.,0.3882211703399582,-2.383883789248424
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,14,The process contains a unit root.,0.6951655176615977,-1.81973470253066
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,15,The process contains a unit root.,0.7667275705320199,-1.6631751976795575
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,16,The process contains a unit root.,0.8443772211871902,-1.453937655182212
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,17,The process contains a unit root.,0.7018074161611056,-1.8061044070829044
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,18,The process contains a unit root.,0.7159843091329333,-1.776486439718086
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,19,The process contains a unit root.,0.5018347399374844,-2.1787176660374565
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,20,The process contains a unit root.,0.8200251892061314,-1.5261129761804282
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,21,The process contains a unit root.,0.8882253691813904,-1.298800300195233
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,22,The process contains a unit root.,0.9636454822230532,-0.8234943773383397
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,23,The process contains a unit root.,0.933664806117502,-1.0716704073792933
Adf,GdpPerCapitaLogDeltaRel,ct,Include a constant and linear time trend,24,The process contains a unit root.,0.8809360705331765,-1.3275861533534137
Adf,PopulationLogDeltaRel,c,Include a constant,0,The process contains a unit root.,0.7599309112352715,-0.9815583353114683
Adf,PopulationLogDeltaRel,c,Include a constant,1,The process contains a unit root.,0.500758048702257,-1.5657776063054794
Adf,PopulationLogDeltaRel,c,Include a constant,2,The process contains a unit root.,0.5920854566749426,-1.3794541689351534
Adf,PopulationLogDeltaRel,c,Include a constant,3,The process contains a unit root.,0.5408360381921498,-1.485166589172794
Adf,PopulationLogDeltaRel,c,Include a constant,4,The process contains a unit root.,0.4972323066872801,-1.5728172280252217
Adf,PopulationLogDeltaRel,c,Include a constant,5,The process contains a unit root.,0.39199023197511906,-1.7768975398084914
Adf,PopulationLogDeltaRel,c,Include a constant,6,The process contains a unit root.,0.2673588244954316,-2.044617452335001
Adf,PopulationLogDeltaRel,c,Include a constant,7,The process contains a unit root.,0.15098057013358118,-2.3679728846209223
Adf,PopulationLogDeltaRel,c,Include a constant,8,The process contains a unit root.,0.09430441291039715,-2.5937092858882353
Adf,PopulationLogDeltaRel,c,Include a constant,9,The process contains a unit root.,0.01586711115491512,-3.278504170040881
Adf,PopulationLogDeltaRel,c,Include a constant,10,The process contains a unit root.,0.008413686622381546,-3.48377534236729
Adf,PopulationLogDeltaRel,c,Include a constant,11,The process contains a unit root.,0.04393167227806812,-2.9123404781153464
Adf,PopulationLogDeltaRel,c,Include a constant,12,The process contains a unit root.,0.15680511355799487,-2.3484906713288565
Adf,PopulationLogDeltaRel,c,Include a constant,13,The process contains a unit root.,0.012327963197179723,-3.361909687089075
Adf,PopulationLogDeltaRel,c,Include a constant,14,The process contains a unit root.,0.00021263554866320867,-4.481167016085437
Adf,PopulationLogDeltaRel,c,Include a constant,15,The process contains a unit root.,0.00429072250460679,-3.6876183518709778
Adf,PopulationLogDeltaRel,c,Include a constant,16,The process contains a unit root.,0.11589865280821038,-2.4982583889867827
Adf,PopulationLogDeltaRel,c,Include a constant,17,The process contains a unit root.,0.5288370233411702,-1.509438832463213
Adf,PopulationLogDeltaRel,c,Include a constant,18,The process contains a unit root.,0.23340093393846,-2.128012192338366
Adf,PopulationLogDeltaRel,c,Include a constant,19,The process contains a unit root.,0.41036885851284954,-1.740513349609459
Adf,PopulationLogDeltaRel,c,Include a constant,20,The process contains a unit root.,0.2688536067961808,-2.0410864364893584
Adf,PopulationLogDeltaRel,c,Include a constant,21,The process contains a unit root.,0.4195235043191132,-1.7225687215930794
Adf,PopulationLogDeltaRel,c,Include a constant,22,The process contains a unit root.,0.1489033708135873,-2.3750471202860193
Adf,PopulationLogDeltaRel,c,Include a constant,23,The process contains a unit root.,0.3799424337958728,-1.801046148404313
Adf,PopulationLogDeltaRel,c,Include a constant,24,The process contains a unit root.,0.02234288051698427,-3.1612069018345306
Adf,PopulationLogDeltaRel,nc,No trend components,0,The process contains a unit root.,8.553072563888227e-08,-5.543028215449189
Adf,PopulationLogDeltaRel,nc,No trend components,1,The process contains a unit root.,0.030162789335994557,-2.1515930994582386
Adf,PopulationLogDeltaRel,nc,No trend components,2,The process contains a unit root.,4.2297723872299385e-07,-5.201097611709026
Adf,PopulationLogDeltaRel,nc,No trend components,3,The process contains a unit root.,0.002620859128878946,-3.0050401018949295
Adf,PopulationLogDeltaRel,nc,No trend components,4,The process contains a unit root.,0.005897623351968271,-2.7447250147743936
Adf,PopulationLogDeltaRel,nc,No trend components,5,The process contains a unit root.,0.004569431552156759,-2.82857536824083
Adf,PopulationLogDeltaRel,nc,No trend components,6,The process contains a unit root.,0.0031258623676951166,-2.949965952759999
Adf,PopulationLogDeltaRel,nc,No trend components,7,The process contains a unit root.,0.00012505490956346842,-3.862854426224284
Adf,PopulationLogDeltaRel,nc,No trend components,8,The process contains a unit root.,0.0015021951949481594,-3.1742761350084745
Adf,PopulationLogDeltaRel,nc,No trend components,9,The process contains a unit root.,0.00025105353022958837,-3.678998297732807
Adf,PopulationLogDeltaRel,nc,No trend components,10,The process contains a unit root.,0.0002688815888756464,-3.6605604482266108
Adf,PopulationLogDeltaRel,nc,No trend components,11,The process contains a unit root.,0.0024740233541394926,-3.0228972054857928
Adf,PopulationLogDeltaRel,nc,No trend components,12,The process contains a unit root.,0.01679317459199293,-2.377700783315778
Adf,PopulationLogDeltaRel,nc,No trend components,13,The process contains a unit root.,0.0007969264810597872,-3.3593017837997654
Adf,PopulationLogDeltaRel,nc,No trend components,14,The process contains a unit root.,2.282054990798689e-05,-4.289158076390957
Adf,PopulationLogDeltaRel,nc,No trend components,15,The process contains a unit root.,0.000498044010769103,-3.491891221278133
Adf,PopulationLogDeltaRel,nc,No trend components,16,The process contains a unit root.,0.012260500232842838,-2.492437793702518
Adf,PopulationLogDeltaRel,nc,No trend components,17,The process contains a unit root.,0.13032211009401828,-1.4786905115024218
Adf,PopulationLogDeltaRel,nc,No trend components,18,The process contains a unit root.,0.03176184871223279,-2.1307506720789235
Adf,PopulationLogDeltaRel,nc,No trend components,19,The process contains a unit root.,0.08252138459396591,-1.7109703456869172
Adf,PopulationLogDeltaRel,nc,No trend components,20,The process contains a unit root.,0.0635591107572157,-1.833232960288946
Adf,PopulationLogDeltaRel,nc,No trend components,21,The process contains a unit root.,0.10346599579893612,-1.5992560086552288
Adf,PopulationLogDeltaRel,nc,No trend components,22,The process contains a unit root.,0.024269400151626687,-2.2376202074927067
Adf,PopulationLogDeltaRel,nc,No trend components,23,The process contains a unit root.,0.06898927864965258,-1.7955465925310576
Adf,PopulationLogDeltaRel,nc,No trend components,24,The process contains a unit root.,0.0025752123141128415,-3.010490246888003
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,0,The process contains a unit root.,0.455398367794392,-2.698079694893283
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,1,The process contains a unit root.,4.744277481723824e-09,-7.52265373933016
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,2,The process contains a unit root.,0.08161009637671551,-3.639463707374383
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,3,The process contains a unit root.,0.08101576572135266,-3.6424865256439376
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,4,The process contains a unit root.,0.03129242411766859,-4.002388706209447
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,5,The process contains a unit root.,0.02804263898866308,-4.040386374540743
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,6,The process contains a unit root.,0.02675982964925612,-4.056433183055629
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,7,The process contains a unit root.,0.008908220081260071,-4.4075985550534735
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,8,The process contains a unit root.,0.07351359323221929,-3.682232473522168
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,9,The process contains a unit root.,0.3508976865016409,-2.8884997226112223
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,10,The process contains a unit root.,0.37011083450356946,-2.852068786948717
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,11,The process contains a unit root.,0.3313461425905463,-2.9265238460601157
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,12,The process contains a unit root.,0.09672507110402001,-3.5677963826917716
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,13,The process contains a unit root.,0.5092386717018789,-2.6043744765861967
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,14,The process contains a unit root.,0.9555685917903203,-1.425080510097377
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,15,The process contains a unit root.,0.933810607858209,-1.5720263888678914
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,16,The process contains a unit root.,0.6323701724016813,-2.3879982815629415
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,17,The process contains a unit root.,0.3426674195743872,-2.9043795941571875
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,18,The process contains a unit root.,0.42354128028210586,-2.7544619434345536
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,19,The process contains a unit root.,0.1599671544329423,-3.336896118227016
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,20,The process contains a unit root.,0.4755153757126123,-2.6629103688590057
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,21,The process contains a unit root.,0.04174735592722123,-3.8994691148160796
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,22,The process contains a unit root.,0.295170481959659,-3.0000253363513494
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,23,The process contains a unit root.,1.8326028496520018e-05,-5.924503445011936
Adf,PopulationLogDeltaRel,ctt,Include a constant and linear and quadratic time trends,24,The process contains a unit root.,0.527569400238316,-2.5726354828214015
Adf,PopulationLogDeltaRel,ct,Include a constant and linear time trend,0,The process contains a unit root.,0.9807634022422318,-0.5626552542909707
Adf,PopulationLogDeltaRel,ct,Include a constant and linear time trend,1,The process contains a unit root.,0.0007081459166767023,-4.696328457951131
Adf,PopulationLogDeltaRel,ct,Include a constant and linear time trend,2,The process contains a unit root.,0.9934940211777413,-0.06649618438983541
Adf,PopulationLogDeltaRel,ct,Include a constant and linear time trend,3,The process contains a unit root.,0.9461626567812393,-0.9845195896346783
Adf,PopulationLogDeltaRel,ct,Include a constant and linear time trend,4,The process contains a unit root.,0.9169196537086854,-1.1676730442602932
Adf,PopulationLogDeltaRel,ct,Include a constant and linear time trend,5,The process contains a unit root.,0.9274074659098424,-1.1098229788090535
Adf,PopulationLogDeltaRel,ct,Include a constant and linear time trend,6,The process contains a unit root.,0.9211864508179021,-1.1449574932910298
Adf,PopulationLogDeltaRel,ct,Include a constant and linear time trend,7,The process contains a unit root.,0.9966158188958232,0.39965936274719793
